dialog_id,speakers,utterances,emotions
142,monisha,"haan maa, main baaju waale ghar mein hoon. hehe, acchha. kyun",joy
142,maya,"monisha, shh, zara softly please",contempt
142,monisha,"mummy ji, dilli baat krri hun na. maa, meri saas ne ghar me kagaj ki sale lgai hai",joy
142,maya,"monishaa.., humne recycled paper products ka exhibition kiya hai. ise kagaj ki sale keh kar please itna downmarket mat bnao. abhi phone rkh do tum.",contempt
142,monisha,mai baad me baat karti hun,neutral
142,radha,"mem saab, saare envelope khatam ho gye",joy
142,maya,"lovely, fantastic",joy
143,indravadhan,"maya..filhal tum mere chehre ko dekho na..kitna pareshan dukhi, aur upset hun mai..please mat jao",sadness
143,maya,mujhe tum rukne ki ek wajah do indu,neutral
143,indravadhan,"radha bai chhutti pe gayi hai..i mean, i mean..maya suno..ghar ka washing machine bhi to nahi chal raha hai aur..",neutral
143,maya,mumbai me chhe sau acchi laundaries hain..,anger
143,indravadhan,correction..hazar se jyada laundaries hain,neutral
143,maya,mai acchi laundaries ki baat kr rahi hun indravadhan...chaar sau laundaries suburbs me hain..jahan par middle class auratein sofa cum bed covers dhulwati hain...mai..,contempt
143,indravadhan,okay..okay..mm...meri khatir mat jao,sadness
143,maya,"tumhari wajah se to ja rahi hun, tumhari khatir kyun rukun main?",anger
143,indravadhan,"maya mai tumhari..har shiqayat door kr dunga...um..thodi bohot...doodh bhi piyunga..aadha cup? roz rosesh ke sath pyaar...ni..raat ko brush karunga,,jootey yahan wahan nahi phekunga..mera tauliya...",neutral
143,maya,"indu..indu..indu..stop.and listen please, agar tum mujhe sach much rokna chahte ho..then make me fall in love with you again",neutral
143,indravadhan,oh...ye to bada aasan hai..hi babe..wanna be my mate?,neutral
143,maya,no...but..if you want me to be your mate..then you better woo me..,neutral
143,indravadhan,oo i surely will...,joy
143,maya,chaar din indravadhan...chaar din ke andar andar..agar tum mujhe acche lagne lage..to mai yahan rukungi..warna..,neutral
143,indravadhan,tum yahan jarur rukogi..and i promise you that..,neutral
144,rosesh,moma,neutral
144,maya,hi baby,joy
144,rosesh,mai bhi chalun aapke sath sudhanshu ke island par?,neutral
144,maya,"oo sweetie, mai apne sath koi bhi aisi cheez nahi le jana chahti jo mujhe apni pichhali zindagi ki yaad dilaye. accha mujhe btao, inn sadiyon me se kon kon si le jaun?",neutral
144,rosesh,"ye crease aur chiffon sarees to acche hain, lekin aap cotton sarees wahan kaise maintain karenge?",neutral
144,maya,"vitthal ja rha hai na mere sath, to wo karega istree",neutral
144,rosesh,lekin sudhanshu ne to kaha tha ki wahan pe electricity to hai hi nhi..,neutral
144,maya,"haan to mai generators, batteries, connections, sab le ja rahi hun apne sath",neutral
144,rosesh,generator?,surprise
144,maya,haa aan...warna air conditioner kaise chalaungi wahan?,neutral
144,rosesh,"to sudhanshu se aapne puccha hai, agar use aitaraaz hoga to..",neutral
144,maya,"wo to  meri har khushi me khush hai..pata hai, jab maine kaha ki carpenter saath le chalein, too usne mana ni kiya",joy
144,rosesh,aap carpenter ko sath kyun lekar ja rahi hain moma?,neutral
144,maya,"lakadi ki extra cabins banwani padengi na, warna radha bai kahan soegi?",neutral
144,rosesh,aap radha bai ko bhi sath lekar ja rahi hain moma?,neutral
144,maya,"haan, humara jo naya vaccum cleaner hai, wo itna complicated hai, sirf radha bai hi use chalana janti hai...eh..radha bai",neutral
144,rosesh,moma..mujhe bhi apne sath le chaliye na please,sadness
144,maya,oo rosesh...beta mai apni pichhali zindagi ki koi cheez sath le jaungi to wo mujhe apni past life bhulane nahi degi,sadness
144,rosesh,"okay...i understand..lekin wahan bohot macchhar honge moma, aap wahan kaise reh paengi",fear
144,maya,"agar kuchh pana hai, kuchh khona bhi padta hai na. and besides, maine pest-control walon ko wahan bhej diya hai. you don't worry about me darling, mai sab kuchh bardash kar lungi",sadness
144,rosesh,lekin mai aapke bina nae jee paunga moma...nae jee paunga..,sadness
144,maya,rosesh...rosesh darling..suno please,fear
145,sahil,mom..aapki suitcases ready hain..yahan par do badi wali..aur ye..hand baggage,neutral
145,maya,"okay..that's all fine..magar mujhe mera leather pouch nae mil raha hai..ab ye paise, aur tickets wagera kahan rakhungi mai..?",fear
145,monisha,mummy ji..mere paas ek thaila hai..,joy
145,maya,thaila?,contempt
145,monisha,"haan...sahil ka baniyan phat gaya tha na..to maine use neeche se silwa kar, thaila bana liya hai..",joy
145,sahil,very efficient..i must say..lekin mom aisa baniyan bahar lekar jaengi to accha nae dikhega na?,fear
145,monisha,"pata hi nahi chalega sahil, uspar se maine janardhan baniyan ki tag jo nikaal di hai",joy
145,maya,tum...janardhan brand ki baniyan pehante ho sahil?,contempt
145,monisha,haan,neutral
145,sahil,mere paas leather pouch hai..,neutral
145,maya,wo pehna karo..wo better rahega..,contempt
145,rosesh,"moma, maine isme aapke vitamins, sunblock lotion aur tissues rakh diye ",neutral
145,maya,thank you sweetie,joy
145,rosesh,moma...mujhe aapki bohot yaad aaegi ,sadness
145,maya,baby,sadness
145,rosesh,maine aapki vidai ke liye do kavitayein bhi likhi hain,sadness
145,maya,really? padho padho,joy
145,sahil,isne do kavitayein likhi hain?,fear
145,rosesh,"suniye, chabduk-chabduk-chabduk",neutral
145,maya,"ah..just a minute, excuse me",neutral
145,sahil,bhagwan hi honge..kavita ke torture se bacha liya,neutral
145,rosesh,kya kya kya?,neutral
145,maya,hi sudhanshu,joy
145,sudhanshu,hi...all set?,joy
145,maya,hmm..absolutely,joy
145,sudhanshu,indravadhan kaha pe hai? mai unse milna chahta tha..may i maya? ,neutral
145,maya,sudhanshu...,surprise
145,sudhanshu,kya hua maya?,neutral
145,sahil,"aap..ma..par nahi atke..matlab..mai, milna chahta hun, maya, may i...chaar ma",surprise
145,monisha,pyaar hua to haqlana shuru..aur haqlana band matlab pyaar phus?,joy
145,maya,monisha..phus is so pedastrian and vulgar..,disgust
145,sudhanshu,right..huh..maya..,neutral
145,monisha,ye kahan ja rahe hain?,neutral
145,rosesh,ye pregnant pause hai bhabhi,neutral
145,monisha,kon pregnant hai?,neutral
145,maya,oh monisha..ek minute ke liye chup karogi please...haan bolo sudhanshu..,joy
145,sudhanshu,"pyar ne ek naya mod le liya hai maya, accha hua ki tumne indravadhan ke sath suleh kar li..tum mere sath rehti bhi..tab bhi indravadhan humare beech hi rehta..shiqayatein hi sahi, lekin tum mere sath usi ki baatein karti ho..you still love him..right? rahi mere pyaar ki baat, to maine pyaar kiya tumhari pratima se..apni muse, jo ki ab,,admiration ka roop le chuki hai..love has metamorphs into everlasting inspiration",neutral
145,monisha,matlab?,neutral
145,sahil,baad me btaunga,neutral
145,maya,o that's so sweet..,joy
145,sudhanshu,"may you live happily ever after with indravadhan...aahh, the devil appears, good luck indravadhan..mauritius me second honeymoon jam ke manana",joy
145,indravadhan,"oo you bet, i'm all prepared, what do you know..haha..ye dekho..mai to flavoured..",joy
145,sahil,um...dad graphic details batane ki jarurat nahi hai,joy
145,monisha,kya?,neutral
145,sudhanshu,bye maya ,neutral
145,indravadhan,bye ,joy
145,maya,bye sudhanshu,joy
145,monisha,"arey sudhanshu bhaia, ek minute rukiye..maine aapse chhutkara paane ke liye, lakkad baba se mannat maangi thi..unka charnamitra to peete jaiye..ek minute, ",joy
145,maya,"monisha, it's okay",contempt
145,indravadhan,"ni...tee shirt mat utarna sudhanshu..i'm all prepared this time, my boys are at my command..come on...go..",joy
145,rosesh,yeah ,joy
146,monisha,kal shaam se mummy ji ek hazar chaar sau seiteens baar chheenk chuki hain,neutral
146,sahil,tum unki chheenkein gin rahi thi?,surprise
146,monisha,"mai nahi, rosesh bhaia...kuchh dino me mummy ji ghar chhod ke ja rahi hain na, to bechare din raat mummy ji ko dekhte rehte hain",sadness
146,sahil,"monisha, bohot jald hi agar humne kuchh nahi kiya na, to ye sudhanshu mom ki zindagi me puri tarah ghus jaega...think of something...think of something..",neutral
146,monisha,sahil...tum to keh rahe the ki mummy ji ko ghar chhod ke jaane ka poora haq hai,contempt
146,sahil,"haan hai..lekin mom ko fir ek baar pyaar me girane ke liye, dad ki madad karne ka hume bhi poora haq hai",neutral
146,monisha,"haan....to jaldi kuchh socho na sahil, agar humne kuchh nae kiya..to ek, bohot complicated sa gana sunna padega",sadness
146,sahil,gana?,surprise
146,monisha,haan...gana....,fear
146,sudhanshu,aaaaaannneeee doooo naaaaa...,neutral
146,indravadhan,hey...dooooor jaaaaao naaaaa..,anger
146,maya,"chhu lo na, chhu lo na....mujhe chhu lo na, chhu lo na darling...chhu lo naaa...chhu lo naa..chhu lo na...",joy
146,sudhanshu,ooo...chhuuuu neeee....dooooo naaaa...,neutral
146,indravadhan,hatt...doooor jaaaa oooo naaaa...mauka milte hi shart nikaaltaa hai,contempt
146,maya,indu to mann hi mann me jalta hai..,contempt
146,sudhanshu,pyaar hote hi mai haqlaata hun...m m m mayaaa..japte rehta hun...,neutral
146,maya,chhu lo na chhu lo na....mujhe chhu lo na chhu lo na...darling...chhuu uu loo oo naaa aaa aaa ,joy
146,sahil,kya hua?,fear
146,monisha,kuchh nae,neutral
146,sahil,pyaase hothon ki jo kahani hai..,neutral
147,maya,"radha baai, vitthal...",neutral
147,indravadhan,maya aaj saare naukaron ko chhutti...sirf tum..aur mai..,joy
147,maya,oo...aur rosesh..?,neutral
147,indravadhan,maine kaha na...sare naukaron ko chhutti..,joy
147,maya,that is not..helping you inravadhan,anger
147,indravadhan,"sorry sorry, ab mai majak me bhi uss ka..i mean rosesh darling ko nae chidhaunga..okay? o..allow me, allow me allow me...that's it, and..umhm..aaah..ye..okay okay",neutral
147,maya,thank you,contempt
147,indravadhan,okay..now..eat this..and tell me how i did,joy
147,maya,ye...kya hai?,neutral
147,indravadhan,stirred fired vegetable and garlic sauce with dried ginger ,neutral
147,maya,ye tumne bnaya hai?,neutral
147,indravadhan,"of course, i mean thodi bohot recepie ka sahara liya aur concoction..you know..",neutral
147,maya,that's okay...iski boo kuchh..theek nae lag rahi hai,disgust
147,indravadhan,kya keh ri ho,neutral
147,maya,there's something wrong with this..kuchh ajeeb hai ye..,disgust
147,indravadhan,aisa kaise ho sakta hai maya maine ise do baar garam paani me dhoya hai..wo bhi pakane k baad,neutral
147,maya,tumne vegetables ko pakaane ke baad dhoya?,contempt
147,indravadhan,"haan haha..i'll tell you what happened, mai stir fry karte waqt jab ucchhal raha tha na, to kuchh vegetables, frying pan ki bajaye...",joy
147,maya,neeche farsh pe gir gaye?,anger
147,indravadhan,haha...lekin farsh bilkul saaf thi haan...maine phenyl se use clean ki thi..aur wo cockroach ka spray bhi chhidka tha raat ko,joy
147,maya,"ye vegetables, cockroach spray wale farsh pe gire the?",anger
147,indravadhan,"come on maya, i'm trying to woo you",neutral
147,maya,haan to?,anger
147,indravadhan,isliye to maine saaf dhoye the sare vegetables..sabun ke paani me,neutral
147,maya,tumne ye vegetables sabun ke paani me dhoye hain?,contempt
147,indravadhan,haa aan..kyun?,neutral
147,maya,no wonder isme se smell aa rahi hai,disgust
147,indravadhan,smell aa rahi hai? ,surprise
147,maya,"ni ni..hang on, hang on, ye smell kisi aur cheez ki hai",neutral
147,indravadhan,"maya kisi aur cheez ki kaise ho sakti hai, vitthal to subeh se aaya hi nahi aur radha bai to aaj naha kar aai thi",neutral
147,maya,gas,anger
147,indravadhan,na..haah..come on..mujhe koi gas-wais nahi hua..halanki do glass doodh mai har roz peeta hun,neutral
147,maya,indravadhan..tumne...,anger
147,indravadhan,kya hai,anger
147,maya,...gas stove on rakha hai,anger
147,indravadhan,konsa..haaww,surprise
147,maya,ye ye..o my god ...windows kholo..wo wo...fire brigade ko bulao..warna bomb ki tarah fatega apna ghar,fear
148,monisha,kam se kam chaalis pachaas rupay ka gas to gya hoga na?,sadness
148,sahil,kaash..ghar ko aag lak ke kisi ki jaan jaati..gas to waste ni hota,contempt
148,monisha,taanaa maarne ki jarurat nae hai..haan,contempt
148,sahil,so just shut up na..i'm already hassle...ek to mom ko patane ke chakkar me dad mom se aur bhi door ja rahe hain,neutral
148,rosesh,sahil bhai..sirf ek hi din bacha hai sahil bhai..fir moma sudhanshu ke sath chali jaegi sahil bhai,sadness
148,monisha,rosesh bhaia..hosla rakhiye..,sadness
148,sahil,aur roomal bhi...this is my sleeve,disgust
148,rosesh,sorry ,sadness
148,monisha,mere paas ek idea hai...hanh...kyun na hum sudhanshu ko hi raaste se hata dein? i mean kisi gunde ko supari dekar?,joy
148,rosesh,bhabhi..sirf supari ke liye koi gunda aisa kaam kyun karega?,sadness
148,sahil,"supari ka matlab, wo wali supari nae...paise",neutral
148,rosesh,oo,neutral
148,sahil,aur tumne ye idea konsi film se churaya hai?,neutral
148,monisha,rakshas: the demon se,joy
148,sahil,"aaan...haha..very nice..dekho rosesh, agar dad mom ko patane me na kamyaab rahe, to she has got all the right in this world to leave him..",neutral
148,rosesh,momaa...,sadness
149,maya,la la..love is on my head..na na na...only too big boris bad,joy
149,indravardhan,waah wwah kya baat hai..cake bnaya jaa rha..chery cake..kis khushi me?,joy
149,maya,aaj mera janamdin hai,joy
149,indravardhan,"baat mat badlo, maine puchha kis khushi me",anger
149,maya,indu..kya sach me tumhe mera janamdin khushi ka din nhi lgta?,neutral
149,indravardhan,achha maya ek baat btao..jab tum paida huai thi..tab royi thi?,neutral
149,maya,ofcourse,neutral
149,indravardhan,jab tum khud apne paida hone pe royi thi ki hey bhagwan mai kyu paida ho gyi..,sadness
149,maya,indravardhan,anger
149,sahil,hii guys..whats happening,joy
149,indravardhan,hii hii come,joy
149,maya,tumhare daddy duniya ka sbse ghatiya joke marne ke chakkar me hai aur mujhe irritate kar rhe hai,anger
149,sahil,achha achha matlb sabkuchh normal hai,neutral
149,indravardhan,yes yes,neutral
149,maya,absolutely,neutral
149,sahil,"kya baat hai mom, aapke janamdin ka cake bnaya jaa rha",neutral
149,maya,dekha use yaad h,neutral
149,indravardhan,use to yaad hoga hi..uski biwi ka bhi kal janamdin hai bhai..or sahil kaha le jaa rhe ho monisha ko khane ko kal,joy
149,maya,sahil mai soch rhi thi kyu na humlog zodiac bistro chle dinner ke liye,joy
149,indravardhan,sahil..kal sham ko india pakistan match hai day-night,neutral
149,maya,"match jyada important hai ya mera birthday.. huh..tumhe kaun puchh rha hai..hu,dono jayenge..mai or mera darling beta",joy
149,sahil,lekin monisha,neutral
149,maya,tum monisha ko lunch ke liye le jana..i mean if you don't mind..but use zodiac bistro bilkul mat le jana warna wo to bechari apne nakhun chaba chaba kar hi pait bhar legi..,contempt
149,sahil,monisha nakhun nhi chabati hai mom,neutral
149,maya,zodiac bistro ka menu dekhegi to jarur chabayegi...mineral water hundred and ten rupees..tum kyu bura maan rhe ho..i am just joking,contempt
149,indravardhan,"decided..match is important, mai nhi aaunga",joy
149,maya,"thank you so much darling, esse achha tohfa tum mujhe de hi nhi sakte the",joy
149,monisha,"lassi..haan wo ghar me bohot sara dahi bacha tha na, to maine khana hi nahi bnaya..aur fir abhi se paet  bhat leti, to shaam ko thali kaise kha paati theek se? unlimited hai na..",joy
149,indravadhan,monisha..,neutral
149,monisha,papa..,neutral
149,indravadhan,monisha..,neutral
149,monisha,mai aapko baad me phone karti hun...haan daddy ji..?,neutral
149,indravadhan,"arey monisha, sahil maya ko dr. acharya ke paas le kar gaya hai",neutral
149,monisha,wahi to ..ek number ka chor hai wo doctor,anger
149,indravadhan,chor? mere khayal se to khooni bhi hai..,neutral
149,monisha,kya matlab,surprise
149,indravadhan,ye xerox padho..hasmukh ne bheja hai mujhe,neutral
149,monisha,"arey waah..bohot saaf copy hai,,lagta hai do rupay wali xerox hai..ni?",joy
149,indravadhan,arey padho to sahi ki kya likha hai,anger
149,monisha,"doctor rajshekhar acharya gets interim bail, ye doctor mujarim hai?",fear
149,indravadhan,"ab ye sabit to hua nae hai, par suna hai ki usne apne teen patients dawaiyon ka overdose dekar maar daale hain..yahi wo pending fees ke chakkar me..",neutral
149,monisha,daddy ji aapne mummy ji ko roka nae?,fear
149,indravadhan,"maine lakh rokne ki koshish ki monisha, lekin meri baat ko majak samajhkar, yun yun kiya, aur chal basi",neutral
149,monisha,chal basi?,neutral
149,indravadhan,mera matlab hai chal padi..humesha dil ki murad zuban pe aa jati hai.,neutral
149,monisha,mai abhi sahil ko phone karti hun,neutral
149,indravadhan,haan haan...karo karo..,neutral
